v1     v2   v3   v4  v5   v6   t1
-2.336891889572143555e-01  4.277249872684478760e-01  -4.735143184661865234e-01  5.162804201245307922e-02  -2.159557491540908813e-02  -2.316071391105651855e-01  7.563046932220458984e+00
-2.188607156276702881e-01  4.136251509189605713e-01  -4.517829120159149170e-01  5.594236403703689575e-02  3.763046814128756523e-03  -2.192633897066116333e-01  7.598160028457641602e+00
-2.002356350421905518e-01  3.902191519737243652e-01  -4.233659207820892334e-01  5.186772719025611877e-02  -3.238137811422348022e-02  -2.085255235433578491e-01  7.632430076599121094e+00
-1.870178282260894775e-01  3.736010193824768066e-01  -3.958053886890411377e-01  5.546299368143081665e-02  -9.179916232824325562e-03  -1.933534890413284302e-01  7.669075012207031250e+00
-1.731864362955093384e-01  3.432154357433319092e-01  -3.669282197952270508e-01  4.693022742867469788e-02  -2.590989507734775543e-02  -1.705834567546844482e-01  7.703155994415283203e+00
-1.596107035875320435e-01  3.251528143882751465e-01  -3.411956727504730225e-01  4.103398695588111877e-02  -4.266384057700634003e-03  -1.694329828023910522e-01  7.733422994613647461e+00
-1.408066600561141968e-01  2.953935861587524414e-01  -3.086369335651397705e-01  4.043477773666381836e-02  3.343598917126655579e-02  -1.411022692918777466e-01  7.771384954452514648e+00
-1.213890165090560913e-01  2.645605504512786865e-01  -2.737133204936981201e-01  3.480219095945358276e-02  3.906857687979936600e-03  -1.289982050657272339e-01  7.808896064758300781e+00
-1.092705652117729187e-01  2.396845072507858276e-01  -2.442353069782257080e-01  2.988865785300731659e-02  -1.263137347996234894e-02  -1.127475947141647339e-01  7.847697019577026367e+00
-1.017029285430908203e-01  2.201773822307586670e-01  -2.220820784568786621e-01  2.698847465217113495e-02  2.744387648999691010e-02  -1.005716174840927124e-01  7.879915952682495117e+00
-9.689645469188690186e-02  2.137730121612548828e-01  -2.192442119121551514e-01  3.171025961637496948e-02  3.238137811422348022e-02  -9.719207137823104858e-02  7.912575960159301758e+00
1.086569740436971188e-03  -1.930259168148040771e-03  3.144660731777548790e-03  -2.157160633942112327e-04  9.347695857286453247e-03  5.824333522468805313e-03  8.727315902709960938e+00
8.309062686748802662e-04  -2.531068399548530579e-03  1.636246219277381897e-03  -2.157160633942112327e-04  3.571299137547612190e-03  1.126517192460596561e-03  8.777107954025268555e+00
4.857605963479727507e-04  -2.300971245858818293e-04  3.719903528690338135e-03  -8.868326549418270588e-04  3.302852436900138855e-02  7.190534961409866810e-04  8.809482097625732422e+00
-4.716990981251001358e-03  -5.835518613457679749e-02  6.518140435218811035e-02  -6.471481639891862869e-03  1.617870479822158813e-02  -1.198422542074695230e-04  8.839876890182495117e+00
-1.054611802101135254e-02  -1.320374011993408203e-01  1.492307633161544800e-01  -1.438107062131166458e-02  -3.731887787580490112e-02  -7.621967233717441559e-03  8.877840042114257812e+00
-3.185566887259483337e-02  -2.235265672206878662e-01  2.543723583221435547e-01  -3.698331862688064575e-02  1.294296327978372574e-02  -3.813380375504493713e-02  8.916109085083007812e+00
-4.231230542063713074e-02  -3.052366077899932861e-01  3.521380722522735596e-01  -3.966778516769409180e-02  3.739078296348452568e-03  -3.926032409071922302e-02  8.951175928115844727e+00
